ax_sum,ay_sum,az_sum,gx_sum,gy_sum,gz_sum,a_sum,g_sum,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,a_var,g_var,ax_min,ay_min,az_min,gx_min,gy_min,gz_min,a_min,g_min,ax_max,ay_max,az_max,gx_max,gy_max,gz_max,a_max,g_max,motion_state
0.082899231,0.051867338,9.789138701,-0.000313584,0.000926074,-0.001287352,9.800487245,0.020137569,1.28E-06,5.60E-08,8.33E-09,1.56E-09,7.11E-10,7.10E-10,9.92E-09,4.51E-10,-0.001696208,-0.000475778,0.024256289,-0.000161216,-6.57E-05,-8.39E-05,0.024276215,4.84E-06,0.002177011,0.000774462,0.024715071,0.000110045,7.58E-05,6.85E-05,0.024765674,0.000163902,rest
0.085546677,0.056637435,9.790478358,-0.002024986,0.000830405,-0.001637787,9.801739036,0.020588034,1.26E-06,5.94E-08,1.07E-08,1.66E-09,6.72E-10,8.00E-10,1.23E-08,5.19E-10,-0.00169703,-0.000469884,0.024194219,-0.000109293,-7.81E-05,-9.21E-05,0.024200765,4.45E-06,0.002234723,0.000783755,0.024741099,0.000136156,6.99E-05,8.22E-05,0.024783899,0.000139726,rest
0.072972434,0.050064733,9.789784627,-0.001664594,0.00184999,-0.001407024,9.800050184,0.021056604,1.14E-06,6.78E-08,1.49E-08,1.85E-09,6.15E-10,7.71E-10,1.58E-08,5.05E-10,-0.001512958,-0.000573676,0.024159901,-0.000109922,-7.26E-05,-8.33E-05,0.024169963,5.40E-06,0.001986258,0.000826463,0.024763937,0.000110332,7.28E-05,6.78E-05,0.024781354,0.000129371,rest
0.079839077,0.054353333,9.790146618,-0.001491215,0.000446238,-0.001436565,9.800109211,0.020507579,1.07E-06,9.46E-08,1.47E-08,1.78E-09,6.26E-10,7.88E-10,1.51E-08,5.89E-10,-0.001531969,-0.000592533,0.024196451,-0.000135589,-7.33E-05,-9.35E-05,0.024213523,7.15E-06,0.002005401,0.000742732,0.024771907,0.000102881,6.34E-05,7.80E-05,0.024778119,0.00014528,rest
0.081685082,0.050577608,9.789500432,-0.002022456,-0.000105105,-0.001472473,9.799815099,0.02190903,1.07E-06,1.40E-07,1.76E-08,1.97E-09,7.24E-10,8.18E-10,1.82E-08,5.45E-10,-0.001499365,-0.000671653,0.024154294,-0.000141624,-7.41E-05,-7.81E-05,0.024156415,2.87E-06,0.001923447,0.000844238,0.024771757,0.000125509,7.64E-05,6.63E-05,0.024778352,0.000160957,rest
0.081547132,0.057054652,9.792194872,-0.002249591,-0.000104807,-0.001441184,9.802177538,0.021338461,1.06E-06,1.06E-07,1.74E-08,1.91E-09,6.03E-10,8.54E-10,1.79E-08,5.56E-10,-0.001575603,-0.000615669,0.024173152,-0.0001125,-6.33E-05,-9.32E-05,0.024178335,4.29E-06,0.001980174,0.000832773,0.024839118,0.000115588,6.77E-05,8.50E-05,0.024848541,0.000130405,rest
0.079400873,0.052758898,9.790788653,-0.001570586,-5.99E-05,-0.001093265,9.800884586,0.021773011,1.09E-06,9.49E-08,1.87E-08,1.99E-09,6.25E-10,8.54E-10,1.90E-08,5.21E-10,-0.001511498,-0.000511322,0.024137557,-0.000126973,-6.99E-05,-9.22E-05,0.024141978,1.45E-05,0.002101066,0.000845312,0.024801559,0.000128679,7.29E-05,8.79E-05,0.024807021,0.000141443,rest
0.099545227,0.446082311,9.7792767,-0.000338748,0.000156186,-0.00215308,9.811823821,0.021863349,1.03E-06,1.66E-06,6.71E-08,2.14E-09,6.66E-10,7.79E-10,7.08E-08,6.21E-10,-0.001654034,-0.002387662,0.023444235,-0.000133369,-9.43E-05,-7.64E-05,0.023606387,8.05E-06,0.002125694,0.005206627,0.02518738,0.000124678,7.68E-05,7.04E-05,0.025239552,0.000143501,straight
0.115079307,2.026762744,9.775538504,0.004868176,0.000676554,-0.004807852,9.99030312,0.023465533,3.00E-07,5.07E-07,1.13E-07,2.34E-09,8.08E-10,7.56E-10,1.42E-07,7.54E-10,-0.001524282,0.00263689,0.02364912,-0.000118792,-0.000112951,-8.57E-05,0.0240214,6.97E-06,0.001418083,0.006258537,0.025329773,0.000186402,8.47E-05,0.000114925,0.025934576,0.000186731,straight
0.157175516,1.5590489,9.79913332,-0.00293456,-0.010234967,0.008278981,9.9379244,0.030742012,9.01E-07,8.09E-07,5.85E-07,3.36E-09,1.57E-09,8.42E-10,5.15E-07,9.92E-10,-0.002402688,0.001787134,0.022490289,-0.000170127,-0.000125781,-6.45E-05,0.023020445,8.90E-06,0.00266087,0.006009463,0.026585541,0.000161245,7.07E-05,8.83E-05,0.026910075,0.000209186,straight
0.120319538,1.130270765,9.770883241,-0.003416903,-0.002049957,0.01269877,9.860004451,0.038975326,1.54E-06,1.70E-06,2.54E-06,5.96E-09,3.05E-09,9.37E-10,2.92E-06,1.53E-09,-0.002813872,-0.00023279,0.020400257,-0.000200849,-0.000120573,-6.27E-05,0.020472489,1.26E-05,0.00395844,0.005835674,0.027326446,0.000187866,9.91E-05,0.000139147,0.02776208,0.000228656,straight
0.302822295,0.771019484,9.826344857,0.005132601,0.012291506,0.000489205,9.900316834,0.04200528,3.34E-06,1.59E-06,1.54E-06,3.20E-09,5.85E-09,2.48E-09,1.62E-06,1.59E-09,-0.004128819,-0.001641219,0.022072122,-0.000146959,-0.000133164,-0.000122719,0.022301444,1.92E-05,0.004515952,0.004360158,0.027513895,0.000182964,0.00021429,0.000116203,0.02789272,0.000217087,straight
-0.022184899,0.964141572,9.711595633,-0.002714258,0.015455157,-0.009806194,9.811389705,0.045535356,3.52E-06,3.04E-06,1.68E-06,6.61E-09,5.57E-09,1.02E-09,1.86E-06,2.35E-09,-0.005400345,-0.001545365,0.021205378,-0.000248335,-0.000154682,-0.000100181,0.021265782,1.59E-05,0.004610136,0.006537091,0.028318334,0.000152662,0.000197284,7.56E-05,0.02917719,0.000282315,straight
-0.058279189,0.908851939,9.715300777,-0.013978482,-0.007382129,-0.004459627,9.826387827,0.038371295,3.69E-06,4.77E-06,1.44E-06,5.48E-09,3.13E-09,8.24E-10,1.50E-06,1.91E-09,-0.005990358,-0.003212608,0.020989823,-0.00019351,-0.000173006,-9.26E-05,0.021246165,7.91E-06,0.005498313,0.008233834,0.02717773,0.000172447,0.000144355,6.93E-05,0.027346943,0.000250062,straight
0.225028896,0.059273506,9.759047486,-0.009162773,-0.008974217,-0.003342077,9.860046194,0.040999949,6.60E-06,5.44E-06,1.56E-06,4.60E-09,6.52E-09,1.02E-09,1.52E-06,2.71E-09,-0.006099888,-0.00731068,0.019959327,-0.000205822,-0.000224266,-0.000104573,0.020492329,9.48E-06,0.010749487,0.004247487,0.027230978,0.000165757,0.000281505,0.000135578,0.027698849,0.000281872,straight
0.088723515,-0.124100168,9.839872677,0.001167536,-0.002292205,-0.009262026,9.978665889,0.038616661,5.26E-06,1.18E-05,2.34E-06,5.67E-09,3.70E-09,1.19E-09,2.31E-06,1.79E-09,-0.004029551,-0.007433544,0.020433142,-0.000195965,-0.000190847,-0.000121061,0.020600962,1.50E-05,0.010080079,0.007046607,0.029152501,0.000220682,0.000126679,8.98E-05,0.029186543,0.000235646,straight
0.130818343,-0.040418704,9.851959734,0.010714654,0.010828808,-0.009234872,9.888725566,0.031222138,1.91E-06,2.50E-06,1.20E-06,3.08E-09,1.30E-09,8.49E-10,1.18E-06,1.11E-09,-0.003680334,-0.003423943,0.022051611,-0.000124767,-7.38E-05,-0.000104383,0.022052734,8.26E-06,0.003078659,0.003930711,0.027412572,0.000176683,0.00011823,6.98E-05,0.027626705,0.000198758,straight
0.060238222,0.002317252,9.786477003,-0.013318289,0.002941948,-0.00744313,10.09888387,0.058203133,1.34E-05,2.48E-05,5.12E-06,1.17E-08,1.18E-08,1.41E-09,4.35E-06,5.18E-09,-0.008109137,-0.011037726,0.013019854,-0.000362102,-0.000272993,-0.000117864,0.018507165,2.20E-05,0.012883682,0.011521316,0.032785549,0.000259712,0.000354804,0.000102855,0.033091218,0.000368441,straight
-0.029740609,-0.295827739,9.803317714,0.003791046,0.009194594,-0.021585313,9.89266375,0.047838399,4.02E-06,6.34E-06,3.14E-06,8.04E-09,3.69E-09,1.14E-09,3.02E-06,2.07E-09,-0.00459895,-0.009960701,0.01887184,-0.000191167,-0.000136029,-0.000158019,0.019239387,1.71E-05,0.006607905,0.003955516,0.028245468,0.000261936,0.000209127,3.65E-05,0.028433544,0.000280302,straight
-0.226865277,-0.863136845,9.755490806,-0.006245285,-0.00433974,0.011049189,9.936279236,0.041695016,4.16E-06,1.33E-05,2.26E-06,6.51E-09,4.33E-09,1.41E-09,2.38E-06,2.49E-09,-0.005572743,-0.009356517,0.02098506,-0.000273343,-0.000203941,-7.55E-05,0.02113378,1.49E-05,0.004077158,0.005877469,0.029203589,0.000199545,0.000123192,0.000162907,0.029734095,0.000309795,straight
-0.22609906,-1.493809091,9.784510219,-0.000155236,-0.010131017,0.048356203,9.951738546,0.060391162,3.64E-06,2.70E-06,1.26E-06,3.68E-09,3.83E-09,1.09E-09,1.23E-06,1.05E-09,-0.004850111,-0.007738466,0.020522037,-0.000179324,-0.000152696,2.73E-05,0.021992234,6.28E-05,0.00403894,0.000448083,0.027864189,0.000160962,0.00010334,0.00020843,0.02861698,0.000253205,turn
-0.078139202,-0.989477871,9.768039126,-0.010486126,-0.00800106,0.050556848,9.847645988,0.057498607,2.28E-06,1.30E-06,3.73E-07,2.84E-09,9.38E-10,7.81E-10,3.41E-07,9.53E-10,-0.004214026,-0.004786602,0.023122683,-0.000217371,-0.000117682,5.33E-05,0.023260798,6.54E-05,0.002909586,-0.000159529,0.026006467,0.000101618,6.66E-05,0.000222716,0.026091085,0.000248666,turn
0.104126347,-0.248350679,9.815028672,0.012291067,-0.007522498,0.032260684,9.832074293,0.04258622,1.50E-06,1.40E-07,1.30E-07,2.02E-09,9.78E-10,1.66E-09,1.27E-07,1.12E-09,-0.003371416,-0.001578671,0.023600101,-0.000125349,-0.000106525,-2.09E-05,0.023663907,1.88E-05,0.003304874,0.000461287,0.025567524,0.000156045,8.23E-05,0.000190958,0.025591329,0.000196214,straight
0.252462395,0.420730479,9.80003907,0.000222243,-0.003771965,0.003725395,9.83238411,0.026686461,8.11E-07,1.67E-06,2.25E-07,3.05E-09,1.11E-09,1.00E-09,2.37E-07,8.77E-10,-0.001301004,-0.001370784,0.023379192,-0.000150256,-0.000118777,-7.52E-05,0.023422444,1.07E-05,0.00304351,0.003931844,0.025594857,0.000148449,8.23E-05,0.000104632,0.025775458,0.000157271,straight
0.334126082,0.803342948,9.732404654,-0.007110324,0.002439715,-0.011490394,9.781190768,0.028832207,6.12E-07,6.49E-07,3.10E-07,2.91E-09,1.07E-09,1.01E-09,3.49E-07,9.67E-10,-0.001300588,0.000163827,0.022919941,-0.000168629,-0.000114087,-0.000115179,0.023121973,5.20E-06,0.00309589,0.003830901,0.025743403,0.000111841,8.71E-05,6.97E-05,0.025988692,0.000180775,straight
0.418559373,1.050102342,9.800869789,-0.000122275,0.003679551,-0.031602358,9.877476775,0.040935225,9.56E-07,5.64E-07,6.34E-07,2.19E-09,1.77E-09,1.19E-09,7.16E-07,9.88E-10,-0.001368623,0.000793982,0.022073212,-0.000122175,-9.95E-05,-0.000174247,0.022099538,6.80E-06,0.003743582,0.00446008,0.02628808,0.000120077,0.000136793,3.74E-05,0.026551175,0.000184882,straight
0.337170259,0.912447335,9.75150888,-0.007636678,-0.001349028,-0.033097954,9.815929931,0.04488852,1.13E-06,8.86E-07,2.88E-07,3.48E-09,2.03E-09,9.81E-10,3.34E-07,1.11E-09,-0.001776731,-0.000250793,0.022315686,-0.000189472,-0.000134904,-0.000197563,0.022457633,1.40E-05,0.00333705,0.00480092,0.026365438,0.000159755,0.00011038,1.15E-05,0.026669361,0.000234348,straight
0.254659989,0.623687368,9.824417429,0.004931431,0.004741647,-0.014969044,9.865666971,0.030231334,1.51E-06,7.87E-07,6.21E-07,2.17E-09,1.76E-09,9.53E-10,6.68E-07,8.54E-10,-0.002596756,-0.000445616,0.022676821,-0.000106007,-9.57E-05,-0.000117801,0.022722847,7.52E-06,0.00463162,0.00362339,0.027028279,0.000148691,0.000118397,7.05E-05,0.027206792,0.000171998,straight
0.201910653,0.666277486,9.774840162,-0.006933343,0.011517007,-0.006401342,9.828111623,0.032671501,2.08E-06,1.45E-06,6.16E-07,3.02E-09,2.32E-09,1.03E-09,6.37E-07,1.08E-09,-0.002797142,-0.002264229,0.022151961,-0.000194438,-8.82E-05,-0.000113219,0.022312305,1.64E-05,0.004340264,0.00462391,0.026767085,0.000102203,0.00015891,6.25E-05,0.026901766,0.000207165,straight
-0.007557884,0.421526325,9.80046361,0.00064325,0.007156942,-0.004933,9.829847192,0.028801498,1.13E-06,1.37E-06,3.96E-07,3.02E-09,1.92E-09,8.61E-10,4.00E-07,1.08E-09,-0.003371736,-0.001710902,0.022874627,-0.000145979,-0.000124212,-0.0001081,0.022889742,6.19E-06,0.0029019,0.003714395,0.02609967,0.000170123,0.000147421,8.11E-05,0.026347465,0.000197039,straight
0.133282648,0.504192609,9.754543526,-0.001571607,-0.014465236,-0.008013502,9.83488636,0.032190739,4.19E-06,3.99E-06,1.48E-06,3.63E-09,1.50E-09,8.54E-10,1.50E-06,1.22E-09,-0.006101746,-0.004204852,0.020736887,-0.000170976,-0.000157956,-0.000109944,0.021018473,1.02E-05,0.005704719,0.006049815,0.027953587,0.000115752,7.19E-05,5.97E-05,0.027992626,0.000191834,straight
0.209714389,0.42745191,9.749836845,-0.010052905,-0.013850738,-0.0037863,9.817496334,0.032765273,2.46E-06,4.37E-06,1.46E-06,3.63E-09,1.73E-09,7.26E-10,1.41E-06,1.28E-09,-0.00446394,-0.003743668,0.020443308,-0.000194006,-0.000147611,-9.43E-05,0.020844121,1.65E-05,0.004727201,0.006417599,0.027687075,0.000150032,8.13E-05,7.02E-05,0.027865582,0.000199554,straight
0.417547078,0.244071366,9.827714316,0.002184805,0.011866495,-0.005165436,9.936915013,0.033478669,4.22E-06,8.05E-06,2.41E-06,3.88E-09,3.30E-09,8.67E-10,2.63E-06,2.10E-09,-0.005419777,-0.006669063,0.019217167,-0.000213586,-0.000113506,-0.000100765,0.019451665,6.53E-06,0.008338243,0.007819744,0.029681563,0.000210036,0.000257358,7.22E-05,0.030313879,0.000280973,straight
0.119529216,0.230550449,9.784545856,-0.005564373,0.001133353,-0.014447273,9.986700424,0.047225524,5.98E-06,1.85E-05,3.11E-06,1.15E-08,3.61E-09,1.14E-09,2.99E-06,3.79E-09,-0.005439934,-0.009975599,0.019864757,-0.000337265,-0.000165496,-0.000137214,0.020064238,8.20E-06,0.006947835,0.009741528,0.028853889,0.000258151,0.000199869,5.13E-05,0.029239498,0.000381664,straight
0.297681677,-0.090314136,9.809969583,0.003658712,0.005870663,-0.021973998,9.856695919,0.035349917,2.16E-06,3.04E-06,1.62E-06,3.04E-09,1.43E-09,1.11E-09,1.67E-06,1.07E-09,-0.002281459,-0.003581918,0.021111765,-0.000154756,-7.41E-05,-0.000140384,0.021178279,1.25E-05,0.004561872,0.005795348,0.028953445,0.000132475,0.000156254,5.67E-05,0.029397373,0.000186099,straight
-0.097652223,-0.364725677,9.741541696,-0.006655313,-0.005778551,0.011983008,9.794266475,0.035195034,2.36E-06,3.21E-06,4.98E-07,2.91E-09,3.08E-09,1.63E-09,5.08E-07,1.24E-09,-0.003723134,-0.004743048,0.022428472,-0.000151142,-0.000153802,-7.55E-05,0.022514499,1.04E-05,0.003612171,0.002820171,0.02656003,0.000124611,0.000108618,0.000156075,0.0265672,0.000177706,straight
0.222373258,-0.141648274,9.801523683,-0.004477445,-0.007232182,-0.001387268,9.848124377,0.027561513,2.41E-06,2.90E-06,7.44E-07,3.37E-09,1.11E-09,7.72E-10,7.59E-07,9.63E-10,-0.002909196,-0.004378633,0.022202749,-0.000167605,-0.000115126,-9.12E-05,0.022444439,8.75E-06,0.005246674,0.003856762,0.026914096,0.000160307,7.52E-05,6.84E-05,0.027080359,0.000169927,straight
0.212681364,-0.142113694,9.827863805,-0.000695161,0.001925271,-0.001537837,9.880658811,0.029803877,1.66E-06,4.43E-06,1.04E-06,4.25E-09,1.45E-09,9.00E-10,1.02E-06,1.07E-09,-0.002904101,-0.005631242,0.021830573,-0.000187054,-9.04E-05,-8.44E-05,0.021856094,1.09E-05,0.003687847,0.004105038,0.026822169,0.000144433,0.000112914,8.35E-05,0.026930601,0.000197552,straight
0.153762717,-0.330196836,9.745736535,-0.00453277,0.000295367,0.001267474,9.777554349,0.023817634,7.93E-07,2.26E-06,4.14E-07,2.34E-09,7.64E-10,1.01E-09,4.03E-07,6.91E-10,-0.001522968,-0.005285085,0.022538359,-0.000159182,-7.69E-05,-9.43E-05,0.02259637,2.92E-06,0.003293301,0.003473377,0.025828347,0.000135824,7.53E-05,9.68E-05,0.025880031,0.000162919,straight
0.159981234,-0.819463327,9.826127207,0.003880326,-0.001780756,0.002249152,9.88594879,0.024503888,2.00E-06,1.04E-06,2.70E-07,2.40E-09,9.54E-10,9.37E-10,2.90E-07,6.71E-10,-0.002822167,-0.00454182,0.022834363,-0.000131782,-8.37E-05,-7.56E-05,0.022849572,6.46E-06,0.00382311,0.00010405,0.025932584,0.000147063,9.51E-05,9.01E-05,0.026094486,0.000151857,straight
0.275854452,-0.426960654,9.907106792,0.010244166,-0.002201796,-0.000553776,10.2293974,0.075958204,9.36E-06,3.31E-05,6.05E-06,4.11E-08,9.58E-09,1.24E-09,9.48E-06,1.65E-08,-0.005195467,-0.019111689,0.018735197,-0.00062152,-0.000227165,-0.000106491,0.018866082,5.93E-06,0.010761098,0.012586476,0.035824735,0.000587668,0.000246197,0.000127114,0.037447717,0.000639851,straight
0.11518956,-0.525760625,9.683228488,-0.01220828,0.00070015,-0.000733785,9.819621823,0.10039835,4.33E-06,1.07E-05,7.09E-06,7.80E-08,7.07E-09,9.42E-10,7.30E-06,2.38E-08,-0.005415448,-0.009807595,0.019516053,-0.000720918,-0.000128876,-8.04E-05,0.019922133,1.40E-05,0.008114049,0.009830633,0.035221741,0.000316605,0.000255387,8.04E-05,0.036024422,0.000738181,straight
0.255848981,0.658412999,9.746856444,-0.001763635,0.000887815,-0.00129259,9.807848738,0.028710703,8.00E-07,3.60E-06,1.70E-06,4.29E-09,1.20E-09,9.65E-10,1.76E-06,1.32E-09,-0.001988998,-0.00384694,0.020383794,-0.000272296,-8.34E-05,-8.18E-05,0.020419542,2.76E-06,0.003449726,0.00671549,0.029610064,0.000159767,0.000113044,9.84E-05,0.029612983,0.0002757,straight
0.196399549,0.863856375,9.793680799,0.000148088,0.001850758,-0.008660995,9.862820092,0.035273312,2.16E-06,1.50E-06,7.99E-07,4.50E-09,3.14E-09,9.15E-10,8.63E-07,1.25E-09,-0.00399547,-0.000650915,0.021799581,-0.000168704,-0.000197656,-0.000104982,0.021886338,1.36E-05,0.004641521,0.006506197,0.02720335,0.000151455,0.000107601,7.69E-05,0.027295217,0.000213274,straight
0.374309378,0.758009964,9.736931469,-0.005653486,0.000915632,-0.012015622,9.821191078,0.038551068,3.59E-06,2.27E-06,1.00E-06,4.00E-09,5.68E-09,8.40E-10,1.01E-06,2.31E-09,-0.005587679,-0.001831515,0.021619656,-0.000217408,-0.000183295,-0.000127528,0.02173146,1.27E-05,0.004410713,0.005443617,0.02724009,0.000176158,0.000190593,4.97E-05,0.027343447,0.000261822,straight
0.203357776,0.685805902,9.799126849,-0.00289204,0.003027473,-0.003250975,9.909269678,0.031061368,1.91E-06,8.70E-06,6.59E-07,4.20E-09,2.20E-09,9.43E-10,8.72E-07,1.47E-09,-0.003590023,-0.007619117,0.02176573,-0.000185955,-0.000145841,-9.86E-05,0.021847695,7.31E-06,0.004249918,0.013735893,0.026823678,0.00018397,0.000120014,8.51E-05,0.028063208,0.000243576,straight
0.023475175,0.493071839,9.773313977,-0.003642581,0.006898791,0.021522869,9.929233979,0.049884927,4.42E-06,1.33E-05,5.77E-06,7.81E-09,3.95E-09,2.81E-09,5.73E-06,2.26E-09,-0.006125358,-0.00699465,0.014601372,-0.000236411,-0.000158112,-6.92E-05,0.014797943,1.93E-05,0.005261552,0.011393962,0.036206849,0.000273801,0.000180915,0.000178371,0.036250948,0.000306828,straight
-0.251356551,0.48945867,9.774272182,0.00086515,-0.003663194,0.044577705,9.846848988,0.055964672,3.90E-06,3.13E-06,2.02E-06,4.29E-09,3.15E-09,9.99E-10,2.02E-06,1.35E-09,-0.0047661,-0.004373303,0.02127264,-0.000168789,-0.000123553,2.30E-05,0.021514333,4.73E-05,0.005913138,0.005497155,0.02867276,0.000204511,0.000183597,0.000189357,0.028715603,0.000243119,turn
0.052945167,0.442366003,9.716779728,-0.016708915,-0.005108424,0.026902859,9.80326863,0.046537198,4.70E-06,4.69E-06,1.55E-06,3.38E-09,4.22E-09,1.21E-09,1.61E-06,1.70E-09,-0.005724844,-0.003813619,0.021207962,-0.000210386,-0.000186685,-2.79E-05,0.0213794,2.00E-05,0.006117422,0.006623769,0.030084827,0.000128172,0.000147719,0.000157092,0.030739906,0.00024605,straight
0.151724268,-0.100342253,9.887832046,0.011976597,-0.001484592,0.018275608,9.981980184,0.041061238,4.20E-06,7.35E-06,1.63E-06,3.72E-09,4.32E-09,1.18E-09,1.67E-06,1.66E-09,-0.005720972,-0.006580057,0.020460222,-0.000154458,-0.000167642,-5.18E-05,0.020746988,1.24E-05,0.005580804,0.004980904,0.028189163,0.000221904,0.000165522,0.000147626,0.028415329,0.000251827,straight
0.023475079,-0.410249672,9.883012445,0.00929495,0.023065713,-0.009637751,9.97059397,0.042427694,3.80E-06,5.98E-06,1.19E-06,3.78E-09,3.32E-09,1.86E-09,1.13E-06,2.14E-09,-0.007891875,-0.006282189,0.022031097,-0.000147216,-0.000111856,-0.000145525,0.022489993,1.52E-05,0.005615683,0.005148583,0.027588727,0.000196543,0.000177447,8.26E-05,0.027641985,0.000240333,straight
0.650284181,-0.412163245,9.86963187,0.006509271,0.014277541,-0.09614951,10.03666221,0.10573246,7.17E-06,9.69E-06,4.20E-06,5.25E-09,4.62E-09,1.33E-08,3.95E-06,1.26E-08,-0.005691157,-0.008548033,0.01921998,-0.000198334,-0.000105549,-0.000485863,0.020191724,7.36E-05,0.009466673,0.005252305,0.031736941,0.000242978,0.000275202,-3.21E-05,0.032874268,0.000516836,turn
1.025005227,-0.081723102,9.7995581,0.005739566,0.004960585,-0.221961295,9.950220187,0.226887186,5.34E-06,6.47E-06,6.72E-06,7.20E-09,6.41E-09,3.26E-09,6.52E-06,3.37E-09,-0.003604868,-0.007027581,0.018562518,-0.000248052,-0.000183012,-0.000677235,0.019282963,0.000401741,0.008138516,0.0060198,0.030997212,0.000275608,0.000200346,-0.000394218,0.031597868,0.000689091,turn
1.014700547,0.406994895,9.837797122,0.009316173,-0.008589618,-0.234734417,9.923094744,0.237001923,2.06E-06,9.15E-07,8.36E-07,2.53E-09,3.17E-09,1.58E-09,7.37E-07,1.59E-09,-0.000936228,-0.00127265,0.022221007,-0.000101484,-0.000171881,-0.000715714,0.022394048,0.000496674,0.006356103,0.003052569,0.026734514,0.000179704,9.42E-05,-0.00049312,0.026803607,0.000721082,turn
1.432121578,0.384609126,9.880138292,0.007416342,-0.009109535,-0.301072089,10.02119663,0.302847643,2.00E-06,1.75E-06,8.11E-07,3.08E-09,2.76E-09,3.59E-09,7.51E-07,3.58E-09,-5.74E-05,-0.002597247,0.022166398,-0.000115335,-0.000168186,-0.000884656,0.022704584,0.000622574,0.0067338,0.003922261,0.027184792,0.000164784,0.00015967,-0.00062222,0.027362058,0.000890939,turn
1.793881733,0.244851289,9.737404017,-0.011027865,-0.019645189,-0.336464636,9.935467977,0.338559763,1.35E-06,2.55E-06,1.07E-06,3.32E-09,2.43E-09,1.64E-09,1.10E-06,1.70E-09,0.001140486,-0.003312169,0.021062591,-0.000182793,-0.000186358,-0.000943057,0.022471531,0.000719401,0.007393953,0.003824057,0.026715429,0.000115652,9.04E-05,-0.000718053,0.027525663,0.000972099,turn
1.139405841,0.453225619,9.767341233,0.001212258,-0.003435847,-0.237410632,10.04215534,0.244337397,1.12E-05,1.36E-05,2.82E-06,8.14E-09,1.12E-08,1.87E-08,2.99E-06,1.73E-08,-0.008954105,-0.009937523,0.019406406,-0.000258893,-0.000199076,-0.000812423,0.020407043,0.000315332,0.009103817,0.009815825,0.029517562,0.000239737,0.000255443,-0.00030721,0.029872008,0.000820889,turn
0.111456319,0.218725849,9.721416359,-0.008479212,-0.015140981,-0.054466343,9.803969422,0.08029358,3.44E-06,6.31E-06,1.98E-06,1.19E-08,4.68E-09,9.96E-09,2.01E-06,6.66E-09,-0.004751861,-0.006054097,0.020706859,-0.000263698,-0.000159241,-0.000416309,0.020873707,3.87E-05,0.004974239,0.00738472,0.028246663,0.000242818,0.000135921,2.43E-05,0.028894766,0.000440648,turn
0.069291145,0.549706764,9.754490681,-0.013615285,-0.008821268,-0.01579408,9.832078485,0.03877005,2.25E-06,5.40E-06,9.77E-07,4.86E-09,2.06E-09,9.80E-10,1.03E-06,1.70E-09,-0.004998432,-0.003638724,0.02216583,-0.000257641,-0.000148099,-0.000125065,0.022540436,5.17E-06,0.003674684,0.006561554,0.028513968,0.000165842,8.37E-05,5.32E-05,0.028557118,0.000259854,straight
-0.082837235,0.610323756,9.799810803,-0.002740987,-0.007109672,0.003585249,9.855761424,0.031553452,1.40E-06,3.10E-06,6.72E-07,3.15E-09,1.78E-09,1.99E-09,6.57E-07,1.13E-09,-0.004065005,-0.003023635,0.022193747,-0.000174284,-0.000124983,-0.000110652,0.022363998,5.85E-06,0.003159299,0.005849937,0.026646867,0.000189111,0.00010084,0.000141431,0.0266688,0.000204936,straight
0.095887633,0.47916681,9.758451566,-0.002916533,-0.007661812,0.014189546,9.851831188,0.038210885,3.90E-06,6.08E-06,5.24E-06,5.06E-09,2.71E-09,1.35E-09,5.25E-06,1.65E-09,-0.005114664,-0.004739774,0.017670413,-0.000210393,-0.000140384,-6.59E-05,0.017968763,6.29E-06,0.004740518,0.007942593,0.031115456,0.000183906,0.000149969,0.000134602,0.031150865,0.000231466,straight
0.195300972,0.365197458,9.798115048,-0.000588972,0.005321272,-0.010204297,9.848860989,0.02985345,1.60E-06,3.57E-06,7.76E-07,3.39E-09,1.39E-09,9.89E-10,7.67E-07,1.02E-09,-0.002549545,-0.003981379,0.021749351,-0.000170074,-9.04E-05,-0.000118148,0.021833633,8.17E-06,0.003804728,0.005767627,0.027036042,0.000158004,0.000124116,5.65E-05,0.027247974,0.000175117,straight
0.121348017,-0.091378966,9.777833071,-0.007467803,-0.006272395,-0.001237489,9.799815614,0.026496023,1.11E-06,1.45E-06,5.76E-07,2.65E-09,1.24E-09,8.42E-10,5.87E-07,9.39E-10,-0.00248546,-0.003322975,0.022804928,-0.000174683,-0.000105057,-0.000108596,0.022871849,3.82E-06,0.003467678,0.002927631,0.026393862,0.000118285,9.47E-05,7.55E-05,0.026476834,0.000181129,straight
0.131617104,-0.419655034,9.800622852,-0.000267178,0.000341028,0.001837663,9.833417371,0.027512948,1.44E-06,1.37E-06,9.09E-07,2.91E-09,1.93E-09,7.81E-10,8.93E-07,9.01E-10,-0.003509098,-0.003625526,0.022102826,-0.000163667,-9.49E-05,-9.13E-05,0.022221619,8.90E-06,0.003244739,0.001693866,0.027137833,0.000146322,0.000134289,6.70E-05,0.027179812,0.000175295,straight
